symbol,close,eob
SHSE.000001,134.87,1991-02-22 00:00:00+08:00
SHSE.000001,134.4,1991-02-25 00:00:00+08:00
SHSE.000001,133.93,1991-02-26 00:00:00+08:00
SHSE.000001,133.47,1991-02-27 00:00:00+08:00
SHSE.000001,133.01,1991-02-28 00:00:00+08:00
SHSE.000001,132.53,1991-03-01 00:00:00+08:00
SHSE.000001,131.99,1991-03-04 00:00:00+08:00
SHSE.000001,131.46,1991-03-05 00:00:00+08:00
SHSE.000001,130.94,1991-03-06 00:00:00+08:00
SHSE.000001,130.41,1991-03-07 00:00:00+08:00
SHSE.000001,129.89,1991-03-08 00:00:00+08:00
SHSE.000001,129.31,1991-03-11 00:00:00+08:00
SHSE.000001,128.77,1991-03-12 00:00:00+08:00
SHSE.000001,126.15,1991-03-13 00:00:00+08:00
SHSE.000001,125.63,1991-03-14 00:00:00+08:00
SHSE.000001,125.17,1991-03-15 00:00:00+08:00
SHSE.000001,124.71,1991-03-18 00:00:00+08:00
SHSE.000001,124.22,1991-03-19 00:00:00+08:00
SHSE.000001,123.66,1991-03-20 00:00:00+08:00
SHSE.000001,123.12,1991-03-21 00:00:00+08:00
SHSE.000001,122.62,1991-03-22 00:00:00+08:00
SHSE.000001,122.12,1991-03-25 00:00:00+08:00
SHSE.000001,121.62,1991-03-26 00:00:00+08:00
SHSE.000001,121.12,1991-03-27 00:00:00+08:00
SHSE.000001,120.61,1991-03-28 00:00:00+08:00
SHSE.000001,120.19,1991-03-29 00:00:00+08:00
SHSE.000001,120.73,1991-04-01 00:00:00+08:00
SHSE.000001,121.21,1991-04-02 00:00:00+08:00
SHSE.000001,121.71,1991-04-03 00:00:00+08:00
SHSE.000001,121.72,1991-04-04 00:00:00+08:00
SHSE.000001,121.54,1991-04-05 00:00:00+08:00
SHSE.000001,121.09,1991-04-08 00:00:00+08:00
SHSE.000001,120.62,1991-04-09 00:00:00+08:00
SHSE.000001,120.16,1991-04-10 00:00:00+08:00
SHSE.000001,119.64,1991-04-11 00:00:00+08:00
SHSE.000001,119.21,1991-04-12 00:00:00+08:00
SHSE.000001,118.77,1991-04-15 01:00:00+09:00
SHSE.000001,118.34,1991-04-16 01:00:00+09:00
SHSE.000001,117.9,1991-04-17 01:00:00+09:00
SHSE.000001,117.45,1991-04-18 01:00:00+09:00
SHSE.000001,117.08,1991-04-19 01:00:00+09:00
SHSE.000001,116.63,1991-04-22 01:00:00+09:00
SHSE.000001,116.19,1991-04-23 01:00:00+09:00
SHSE.000001,115.79,1991-04-24 01:00:00+09:00
SHSE.000001,115.36,1991-04-25 01:00:00+09:00
SHSE.000001,115.56,1991-04-26 01:00:00+09:00
