symbol,close,eob
SHSE.000300,2463.874,2014-10-15 00:00:00+08:00
SHSE.000300,2444.395,2014-10-16 00:00:00+08:00
SHSE.000300,2441.7319,2014-10-17 00:00:00+08:00
SHSE.000300,2454.7109,2014-10-20 00:00:00+08:00
SHSE.000300,2433.3911,2014-10-21 00:00:00+08:00
SHSE.000300,2418.6411,2014-10-22 00:00:00+08:00
SHSE.000300,2395.936,2014-10-23 00:00:00+08:00
SHSE.000300,2390.7061,2014-10-24 00:00:00+08:00
SHSE.000300,2368.832,2014-10-27 00:00:00+08:00
SHSE.000300,2416.6531,2014-10-28 00:00:00+08:00
SHSE.000300,2451.384,2014-10-29 00:00:00+08:00
SHSE.000300,2468.925,2014-10-30 00:00:00+08:00
SHSE.000300,2508.325,2014-10-31 00:00:00+08:00
SHSE.000300,2512.5481,2014-11-03 00:00:00+08:00
SHSE.000300,2513.1721,2014-11-04 00:00:00+08:00
SHSE.000300,2503.448,2014-11-05 00:00:00+08:00
SHSE.000300,2506.0669,2014-11-06 00:00:00+08:00
SHSE.000300,2502.1531,2014-11-07 00:00:00+08:00
SHSE.000300,2565.73,2014-11-10 00:00:00+08:00
SHSE.000300,2558.6121,2014-11-11 00:00:00+08:00
SHSE.000300,2594.3181,2014-11-12 00:00:00+08:00
SHSE.000300,2579.75,2014-11-13 00:00:00+08:00
SHSE.000300,2581.093,2014-11-14 00:00:00+08:00
SHSE.000300,2567.1011,2014-11-17 00:00:00+08:00
SHSE.000300,2541.416,2014-11-18 00:00:00+08:00
SHSE.000300,2537.2229,2014-11-19 00:00:00+08:00
SHSE.000300,2537.0991,2014-11-20 00:00:00+08:00
SHSE.000300,2583.4551,2014-11-21 00:00:00+08:00
SHSE.000300,2649.2581,2014-11-24 00:00:00+08:00
SHSE.000300,2685.561,2014-11-25 00:00:00+08:00
SHSE.000300,2723.0181,2014-11-26 00:00:00+08:00
SHSE.000300,2754.49,2014-11-27 00:00:00+08:00
SHSE.000300,2808.8191,2014-11-28 00:00:00+08:00
SHSE.000300,2819.812,2014-12-01 00:00:00+08:00
SHSE.000300,2923.9399,2014-12-02 00:00:00+08:00
SHSE.000300,2967.5491,2014-12-03 00:00:00+08:00
SHSE.000300,3104.3511,2014-12-04 00:00:00+08:00
SHSE.000300,3124.885,2014-12-05 00:00:00+08:00
SHSE.000300,3252.8811,2014-12-08 00:00:00+08:00
SHSE.000300,3106.9131,2014-12-09 00:00:00+08:00
SHSE.000300,3221.5459,2014-12-10 00:00:00+08:00
SHSE.000300,3183.012,2014-12-11 00:00:00+08:00
SHSE.000300,3193.2271,2014-12-12 00:00:00+08:00
SHSE.000300,3217.228,2014-12-15 00:00:00+08:00
SHSE.000300,3303.4021,2014-12-16 00:00:00+08:00
SHSE.000300,3360.5979,2014-12-17 00:00:00+08:00
SHSE.000300,3345.927,2014-12-18 00:00:00+08:00
SHSE.000300,3383.167,2014-12-19 00:00:00+08:00
SHSE.000300,3394.481,2014-12-22 00:00:00+08:00
SHSE.000300,3324.9241,2014-12-23 00:00:00+08:00
SHSE.000300,3230.385,2014-12-24 00:00:00+08:00
SHSE.000300,3335.4189,2014-12-25 00:00:00+08:00
SHSE.000300,3445.8391,2014-12-26 00:00:00+08:00
SHSE.000300,3455.4551,2014-12-29 00:00:00+08:00
SHSE.000300,3457.554,2014-12-30 00:00:00+08:00
SHSE.000300,3533.7051,2014-12-31 00:00:00+08:00
SHSE.000300,3641.541,2015-01-05 00:00:00+08:00
SHSE.000300,3641.0591,2015-01-06 00:00:00+08:00
SHSE.000300,3643.79,2015-01-07 00:00:00+08:00
SHSE.000300,3559.259,2015-01-08 00:00:00+08:00
SHSE.000300,3546.7229,2015-01-09 00:00:00+08:00
SHSE.000300,3513.5759,2015-01-12 00:00:00+08:00
SHSE.000300,3514.04,2015-01-13 00:00:00+08:00
SHSE.000300,3502.4231,2015-01-14 00:00:00+08:00
SHSE.000300,3604.1211,2015-01-15 00:00:00+08:00
SHSE.000300,3635.146,2015-01-16 00:00:00+08:00
SHSE.000300,3355.155,2015-01-19 00:00:00+08:00
SHSE.000300,3396.2219,2015-01-20 00:00:00+08:00
SHSE.000300,3548.885,2015-01-21 00:00:00+08:00
SHSE.000300,3567.613,2015-01-22 00:00:00+08:00
SHSE.000300,3571.7319,2015-01-23 00:00:00+08:00
SHSE.000300,3607.9851,2015-01-26 00:00:00+08:00
SHSE.000300,3574.9309,2015-01-27 00:00:00+08:00
SHSE.000300,3525.323,2015-01-28 00:00:00+08:00
SHSE.000300,3481.7981,2015-01-29 00:00:00+08:00
SHSE.000300,3434.3899,2015-01-30 00:00:00+08:00
SHSE.000300,3353.96,2015-02-02 00:00:00+08:00
SHSE.000300,3437.4451,2015-02-03 00:00:00+08:00
SHSE.000300,3401.7681,2015-02-04 00:00:00+08:00
SHSE.000300,3366.946,2015-02-05 00:00:00+08:00
SHSE.000300,3312.4199,2015-02-06 00:00:00+08:00
SHSE.000300,3345.9209,2015-02-09 00:00:00+08:00
SHSE.000300,3406.9431,2015-02-10 00:00:00+08:00
SHSE.000300,3434.124,2015-02-11 00:00:00+08:00
SHSE.000300,3442.874,2015-02-12 00:00:00+08:00
SHSE.000300,3469.8279,2015-02-13 00:00:00+08:00
SHSE.000300,3499.4829,2015-02-16 00:00:00+08:00
SHSE.000300,3522.322,2015-02-17 00:00:00+08:00
SHSE.000300,3478.729,2015-02-25 00:00:00+08:00
SHSE.000300,3566.2949,2015-02-26 00:00:00+08:00
SHSE.000300,3572.843,2015-02-27 00:00:00+08:00
SHSE.000300,3601.2649,2015-03-02 00:00:00+08:00
SHSE.000300,3507.8999,2015-03-03 00:00:00+08:00
SHSE.000300,3530.822,2015-03-04 00:00:00+08:00
SHSE.000300,3496.344,2015-03-05 00:00:00+08:00
SHSE.000300,3478.52,2015-03-06 00:00:00+08:00
SHSE.000300,3537.75,2015-03-09 00:00:00+08:00
SHSE.000300,3520.6111,2015-03-10 00:00:00+08:00
SHSE.000300,3524.6531,2015-03-11 00:00:00+08:00
SHSE.000300,3592.844,2015-03-12 00:00:00+08:00
SHSE.000300,3617.657,2015-03-13 00:00:00+08:00
SHSE.000300,3705.6709,2015-03-16 00:00:00+08:00
SHSE.000300,3757.1221,2015-03-17 00:00:00+08:00
SHSE.000300,3846.0549,2015-03-18 00:00:00+08:00
SHSE.000300,3839.739,2015-03-19 00:00:00+08:00
SHSE.000300,3892.574,2015-03-20 00:00:00+08:00
SHSE.000300,3972.061,2015-03-23 00:00:00+08:00
SHSE.000300,3973.0459,2015-03-24 00:00:00+08:00
SHSE.000300,3940.4121,2015-03-25 00:00:00+08:00
SHSE.000300,3949.999,2015-03-26 00:00:00+08:00
SHSE.000300,3971.697,2015-03-27 00:00:00+08:00
SHSE.000300,4088.178,2015-03-30 00:00:00+08:00
SHSE.000300,4051.2041,2015-03-31 00:00:00+08:00
SHSE.000300,4123.895,2015-04-01 00:00:00+08:00
SHSE.000300,4124.7759,2015-04-02 00:00:00+08:00
SHSE.000300,4170.5381,2015-04-03 00:00:00+08:00
SHSE.000300,4260.0439,2015-04-07 00:00:00+08:00
SHSE.000300,4295.8032,2015-04-08 00:00:00+08:00
SHSE.000300,4262.1382,2015-04-09 00:00:00+08:00
SHSE.000300,4344.416,2015-04-10 00:00:00+08:00
SHSE.000300,4421.0732,2015-04-13 00:00:00+08:00
SHSE.000300,4438.1841,2015-04-14 00:00:00+08:00
SHSE.000300,4380.5132,2015-04-15 00:00:00+08:00
SHSE.000300,4513.5459,2015-04-16 00:00:00+08:00
SHSE.000300,4596.1362,2015-04-17 00:00:00+08:00
SHSE.000300,4521.9189,2015-04-20 00:00:00+08:00
SHSE.000300,4619.1641,2015-04-21 00:00:00+08:00
SHSE.000300,4739.814,2015-04-22 00:00:00+08:00
SHSE.000300,4740.8921,2015-04-23 00:00:00+08:00
SHSE.000300,4702.6411,2015-04-24 00:00:00+08:00
SHSE.000300,4807.5918,2015-04-27 00:00:00+08:00
SHSE.000300,4741.8608,2015-04-28 00:00:00+08:00
SHSE.000300,4774.3262,2015-04-29 00:00:00+08:00
SHSE.000300,4749.8862,2015-04-30 00:00:00+08:00
SHSE.000300,4787.7412,2015-05-04 00:00:00+08:00
SHSE.000300,4596.8369,2015-05-05 00:00:00+08:00
SHSE.000300,4553.3271,2015-05-06 00:00:00+08:00
SHSE.000300,4470.0889,2015-05-07 00:00:00+08:00
SHSE.000300,4558.4038,2015-05-08 00:00:00+08:00
SHSE.000300,4690.5322,2015-05-11 00:00:00+08:00
SHSE.000300,4747.4209,2015-05-12 00:00:00+08:00
SHSE.000300,4718.436,2015-05-13 00:00:00+08:00
SHSE.000300,4700.7778,2015-05-14 00:00:00+08:00
SHSE.000300,4617.4702,2015-05-15 00:00:00+08:00
SHSE.000300,4575.1401,2015-05-18 00:00:00+08:00
SHSE.000300,4731.2222,2015-05-19 00:00:00+08:00
SHSE.000300,4754.9189,2015-05-20 00:00:00+08:00
SHSE.000300,4840.9761,2015-05-21 00:00:00+08:00
SHSE.000300,4951.335,2015-05-22 00:00:00+08:00
SHSE.000300,5099.4951,2015-05-25 00:00:00+08:00
SHSE.000300,5198.918,2015-05-26 00:00:00+08:00
SHSE.000300,5181.4341,2015-05-27 00:00:00+08:00
SHSE.000300,4834.0068,2015-05-28 00:00:00+08:00
SHSE.000300,4840.8291,2015-05-29 00:00:00+08:00
SHSE.000300,5076.1792,2015-06-01 00:00:00+08:00
SHSE.000300,5161.8701,2015-06-02 00:00:00+08:00
SHSE.000300,5143.5898,2015-06-03 00:00:00+08:00
SHSE.000300,5181.416,2015-06-04 00:00:00+08:00
SHSE.000300,5230.5518,2015-06-05 00:00:00+08:00
SHSE.000300,5353.751,2015-06-08 00:00:00+08:00
SHSE.000300,5317.4609,2015-06-09 00:00:00+08:00
SHSE.000300,5309.1118,2015-06-10 00:00:00+08:00
SHSE.000300,5306.5898,2015-06-11 00:00:00+08:00
SHSE.000300,5335.1152,2015-06-12 00:00:00+08:00
SHSE.000300,5221.167,2015-06-15 00:00:00+08:00
SHSE.000300,5064.8208,2015-06-16 00:00:00+08:00
SHSE.000300,5138.8311,2015-06-17 00:00:00+08:00
SHSE.000300,4930.5488,2015-06-18 00:00:00+08:00
SHSE.000300,4637.0518,2015-06-19 00:00:00+08:00
SHSE.000300,4786.0908,2015-06-23 00:00:00+08:00
SHSE.000300,4880.126,2015-06-24 00:00:00+08:00
SHSE.000300,4706.5161,2015-06-25 00:00:00+08:00
SHSE.000300,4336.1948,2015-06-26 00:00:00+08:00
SHSE.000300,4191.5488,2015-06-29 00:00:00+08:00
SHSE.000300,4472.998,2015-06-30 00:00:00+08:00
SHSE.000300,4253.021,2015-07-01 00:00:00+08:00
SHSE.000300,4107.9961,2015-07-02 00:00:00+08:00
SHSE.000300,3885.917,2015-07-03 00:00:00+08:00
SHSE.000300,3998.5371,2015-07-06 00:00:00+08:00
SHSE.000300,3928.0029,2015-07-07 00:00:00+08:00
SHSE.000300,3663.0381,2015-07-08 00:00:00+08:00
SHSE.000300,3897.626,2015-07-09 00:00:00+08:00
SHSE.000300,4106.5562,2015-07-10 00:00:00+08:00
SHSE.000300,4211.812,2015-07-13 00:00:00+08:00
SHSE.000300,4112.1489,2015-07-14 00:00:00+08:00
SHSE.000300,3966.759,2015-07-15 00:00:00+08:00
SHSE.000300,3997.356,2015-07-16 00:00:00+08:00
SHSE.000300,4151.4961,2015-07-17 00:00:00+08:00
SHSE.000300,4160.6118,2015-07-20 00:00:00+08:00
SHSE.000300,4166.0059,2015-07-21 00:00:00+08:00
SHSE.000300,4157.1602,2015-07-22 00:00:00+08:00
SHSE.000300,4250.8052,2015-07-23 00:00:00+08:00
SHSE.000300,4176.2788,2015-07-24 00:00:00+08:00
SHSE.000300,3818.731,2015-07-27 00:00:00+08:00
SHSE.000300,3811.093,2015-07-28 00:00:00+08:00
SHSE.000300,3930.3789,2015-07-29 00:00:00+08:00
SHSE.000300,3815.4121,2015-07-30 00:00:00+08:00
SHSE.000300,3816.699,2015-07-31 00:00:00+08:00
SHSE.000300,3829.2351,2015-08-03 00:00:00+08:00
SHSE.000300,3948.155,2015-08-04 00:00:00+08:00
SHSE.000300,3866.8999,2015-08-05 00:00:00+08:00
SHSE.000300,3831.8521,2015-08-06 00:00:00+08:00
SHSE.000300,3906.9451,2015-08-07 00:00:00+08:00
SHSE.000300,4084.365,2015-08-10 00:00:00+08:00
SHSE.000300,4066.6689,2015-08-11 00:00:00+08:00
SHSE.000300,4016.126,2015-08-12 00:00:00+08:00
SHSE.000300,4075.4629,2015-08-13 00:00:00+08:00
SHSE.000300,4073.54,2015-08-14 00:00:00+08:00
SHSE.000300,4077.8721,2015-08-17 00:00:00+08:00
SHSE.000300,3825.4121,2015-08-18 00:00:00+08:00
SHSE.000300,3886.136,2015-08-19 00:00:00+08:00
SHSE.000300,3761.4541,2015-08-20 00:00:00+08:00
SHSE.000300,3589.5359,2015-08-21 00:00:00+08:00
SHSE.000300,3275.5339,2015-08-24 00:00:00+08:00
SHSE.000300,3042.927,2015-08-25 00:00:00+08:00
SHSE.000300,3025.6919,2015-08-26 00:00:00+08:00
SHSE.000300,3205.6379,2015-08-27 00:00:00+08:00
SHSE.000300,3342.2859,2015-08-28 00:00:00+08:00
SHSE.000300,3366.5359,2015-08-31 00:00:00+08:00
SHSE.000300,3362.083,2015-09-01 00:00:00+08:00
SHSE.000300,3365.832,2015-09-02 00:00:00+08:00
SHSE.000300,3250.4851,2015-09-07 00:00:00+08:00
SHSE.000300,3334.0229,2015-09-08 00:00:00+08:00
SHSE.000300,3399.3049,2015-09-09 00:00:00+08:00
SHSE.000300,3357.561,2015-09-10 00:00:00+08:00
SHSE.000300,3347.188,2015-09-11 00:00:00+08:00
SHSE.000300,3281.1321,2015-09-14 00:00:00+08:00
SHSE.000300,3152.2319,2015-09-15 00:00:00+08:00
SHSE.000300,3309.248,2015-09-16 00:00:00+08:00
SHSE.000300,3236.999,2015-09-17 00:00:00+08:00
SHSE.000300,3251.2729,2015-09-18 00:00:00+08:00
SHSE.000300,3308.2471,2015-09-21 00:00:00+08:00
SHSE.000300,3339.03,2015-09-22 00:00:00+08:00
SHSE.000300,3263.0281,2015-09-23 00:00:00+08:00
SHSE.000300,3284.999,2015-09-24 00:00:00+08:00
SHSE.000300,3231.9509,2015-09-25 00:00:00+08:00
SHSE.000300,3242.752,2015-09-28 00:00:00+08:00
SHSE.000300,3178.854,2015-09-29 00:00:00+08:00
SHSE.000300,3202.948,2015-09-30 00:00:00+08:00
SHSE.000300,3296.4819,2015-10-08 00:00:00+08:00
SHSE.000300,3340.116,2015-10-09 00:00:00+08:00
SHSE.000300,3447.6931,2015-10-12 00:00:00+08:00
SHSE.000300,3445.043,2015-10-13 00:00:00+08:00
SHSE.000300,3406.1121,2015-10-14 00:00:00+08:00
SHSE.000300,3486.8149,2015-10-15 00:00:00+08:00
SHSE.000300,3534.0649,2015-10-16 00:00:00+08:00
SHSE.000300,3534.1819,2015-10-19 00:00:00+08:00
SHSE.000300,3577.7029,2015-10-20 00:00:00+08:00
SHSE.000300,3473.2539,2015-10-21 00:00:00+08:00
SHSE.000300,3524.5339,2015-10-22 00:00:00+08:00
SHSE.000300,3571.241,2015-10-23 00:00:00+08:00
SHSE.000300,3589.261,2015-10-26 00:00:00+08:00
SHSE.000300,3592.8789,2015-10-27 00:00:00+08:00
SHSE.000300,3524.9199,2015-10-28 00:00:00+08:00
SHSE.000300,3533.3069,2015-10-29 00:00:00+08:00
SHSE.000300,3534.0791,2015-10-30 00:00:00+08:00
SHSE.000300,3475.9619,2015-11-02 00:00:00+08:00
SHSE.000300,3465.4929,2015-11-03 00:00:00+08:00
SHSE.000300,3628.5381,2015-11-04 00:00:00+08:00
SHSE.000300,3705.97,2015-11-05 00:00:00+08:00
SHSE.000300,3793.374,2015-11-06 00:00:00+08:00
SHSE.000300,3840.355,2015-11-09 00:00:00+08:00
SHSE.000300,3833.238,2015-11-10 00:00:00+08:00
SHSE.000300,3833.646,2015-11-11 00:00:00+08:00
SHSE.000300,3795.324,2015-11-12 00:00:00+08:00
SHSE.000300,3746.2419,2015-11-13 00:00:00+08:00
SHSE.000300,3764.126,2015-11-16 00:00:00+08:00
SHSE.000300,3758.387,2015-11-17 00:00:00+08:00
SHSE.000300,3715.5801,2015-11-18 00:00:00+08:00
SHSE.000300,3774.969,2015-11-19 00:00:00+08:00
SHSE.000300,3774.3831,2015-11-20 00:00:00+08:00
SHSE.000300,3753.335,2015-11-23 00:00:00+08:00
SHSE.000300,3753.8889,2015-11-24 00:00:00+08:00
SHSE.000300,3781.6069,2015-11-25 00:00:00+08:00
SHSE.000300,3759.429,2015-11-26 00:00:00+08:00
SHSE.000300,3556.9919,2015-11-27 00:00:00+08:00
SHSE.000300,3566.4121,2015-11-30 00:00:00+08:00
SHSE.000300,3591.696,2015-12-01 00:00:00+08:00
SHSE.000300,3721.9551,2015-12-02 00:00:00+08:00
SHSE.000300,3749.2991,2015-12-03 00:00:00+08:00
SHSE.000300,3677.592,2015-12-04 00:00:00+08:00
SHSE.000300,3687.6069,2015-12-07 00:00:00+08:00
SHSE.000300,3623.02,2015-12-08 00:00:00+08:00
SHSE.000300,3635.938,2015-12-09 00:00:00+08:00
SHSE.000300,3623.084,2015-12-10 00:00:00+08:00
SHSE.000300,3608.0591,2015-12-11 00:00:00+08:00
SHSE.000300,3711.322,2015-12-14 00:00:00+08:00
SHSE.000300,3694.3889,2015-12-15 00:00:00+08:00
SHSE.000300,3685.4399,2015-12-16 00:00:00+08:00
SHSE.000300,3755.8879,2015-12-17 00:00:00+08:00
SHSE.000300,3767.9131,2015-12-18 00:00:00+08:00
SHSE.000300,3865.9651,2015-12-21 00:00:00+08:00
SHSE.000300,3876.7329,2015-12-22 00:00:00+08:00
SHSE.000300,3866.3811,2015-12-23 00:00:00+08:00
SHSE.000300,3829.4021,2015-12-24 00:00:00+08:00
SHSE.000300,3838.2009,2015-12-25 00:00:00+08:00
SHSE.000300,3727.6321,2015-12-28 00:00:00+08:00
